id,title,url,fetch_date,price
704850394,"mieszkanie 2 pokojowe ,  Różanka-Karłowice przy rzece",https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-rozanka-karlowice-przy-rzece-CID3-IDLHtMK.html#cf140a7dec,"07/08/2022, 01:15:31",2500
703685044,Dwupokojowe na Kromera,https://www.olx.pl/d/oferta/dwupokojowe-na-kromera-CID3-IDLCACM.html#cf140a7dec,"07/08/2022, 01:15:31",3000
767177394,wynajem mieszkania Wrocław,https://www.olx.pl/d/oferta/wynajem-mieszkania-wroclaw-CID3-IDPUZSV.html#cf140a7dec,"07/08/2022, 01:15:31",1900
724311294,Do wynajęcia mieszkanie 2 pokojowe- STRZEGOMSKA 202 OD ZARAZ,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-2-pokojowe-strzegomska-202-od-zaraz-CID3-IDN18se.html#cf140a7dec,"07/08/2022, 01:15:31",1950
635765499,wynajmę mieszkanie Śródmieście Wrocław,https://www.olx.pl/d/oferta/wynajme-mieszkanie-srodmiescie-wroclaw-CID3-IDH1BEf.html#cf140a7dec,"07/09/2022, 13:48:15",2000
763867785,"Mieszkanie 47 m2, Wyszyńskiego, Szczytnicka, Plac Grunwaldzki, Wrocław",https://www.olx.pl/d/oferta/mieszkanie-47-m2-wyszynskiego-szczytnicka-plac-grunwaldzki-wroclaw-CID3-IDPH6U9.html#cf140a7dec,"07/09/2022, 13:48:15",2400
690294734,mieszkanie Zaporoska,https://www.olx.pl/d/oferta/mieszkanie-zaporoska-CID3-IDKIpc2.html#cf140a7dec,"07/09/2022, 13:48:15",2200
766271301,"Do wynajęcia mieszkanie 2 pokoje, 15 min. od centrum",https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-2-pokoje-15-min-od-centrum-CID3-IDPRcax.html#cf140a7dec,"07/09/2022, 13:48:15",2400
767722812,2 pokoje po remoncie - PILCZYCE wys. standard,https://www.olx.pl/d/oferta/2-pokoje-po-remoncie-pilczyce-wys-standard-CID3-IDPXhM0.html#cf140a7dec,"07/09/2022, 13:48:15",2500
767713834,2 Pokoje Parking Piwnica Krzyki Tarnogaj DiTrevi,https://www.otodom.pl/pl/oferta/2-pokoje-parking-piwnica-krzyki-tarnogaj-ditrevi-ID41KaO.html?,"07/09/2022, 13:48:15",2800
767675439,Dostępne od zaraz we Wrocławiu,https://www.otodom.pl/pl/oferta/dostepne-od-zaraz-we-wroclawiu-ID4hvzu.html?,"07/09/2022, 13:48:15",1610
760073268,Mieszkanie na wynajem,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-CID3-IDPrbMg.html#cf140a7dec,"07/09/2022, 13:48:15",2800
647212488,1 sierpnia | Na wynajem 2-pokojowe mieszkanie + antresola | 48m2,https://www.olx.pl/d/oferta/1-sierpnia-na-wynajem-2-pokojowe-mieszkanie-antresola-48m2-CID3-IDHNDx6.html#cf140a7dec,"07/09/2022, 13:48:15",3000
759059940,"2 pokojowe mieszkanie, ul. Mosiężna, 51m2, od 1.08",https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-ul-mosiezna-51m2-od-1-08-CID3-IDPmVag.html#cf140a7dec,"07/09/2022, 13:48:15",2850
767634763,Dwupokojowe mieszkanie we Wrocławiu (Psie Pole) do wynajęcia,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-we-wroclawiu-psie-pole-do-wynajecia-CID3-IDPVURR.html#cf140a7dec,"07/09/2022, 13:48:15",2500
762457982,Mieszkanie 74m2 - C.H. KORONA ogłoszenie prywatne,https://www.olx.pl/d/oferta/mieszkanie-74m2-c-h-korona-ogloszenie-prywatne-CID3-IDPBc9o.html#cf140a7dec,"07/09/2022, 13:48:15",2900
767622044,"Mieszkanie na Jagodnie, 43m BEZ POŚREDNIKÓW",https://www.otodom.pl/pl/oferta/mieszkanie-na-jagodnie-43m-bez-posrednikow-ID3C0X2.html?,"07/09/2022, 13:48:15",2800
702467422,Mieszkanie na wynajem Kościuszki Wrocław,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-kosciuszki-wroclaw-CID3-IDLxtRI.html#cf140a7dec,"07/09/2022, 13:48:15",3000
767609197,Mieszkanie do wynajęcia Wrocław Popowice 2 pokoje,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-wroclaw-popowice-2-pokoje-CID3-IDPVOdw.html#cf140a7dec,"07/09/2022, 13:48:15",2600
767605041,"Mieszk 2 pok+kom. lokator, Tarnogaj,Piękna",https://www.otodom.pl/pl/oferta/mieszk-2-pok-kom-lokator-tarnogaj-piekna-ID4hvkg.html?,"07/09/2022, 13:48:15",2800
767579034,mieszkanie 37 m2 w centrum Wrocławia ul. Zielińskiego,https://www.olx.pl/d/oferta/mieszkanie-37-m2-w-centrum-wroclawia-ul-zielinskiego-CID3-IDPVGn0.html#cf140a7dec,"07/09/2022, 13:48:15",2000
766290459,"Mieszkanie 2 pokojowe, ul. Hetmańska 9, Zakrzów, Psie Pole",https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-ul-hetmanska-9-zakrzow-psie-pole-CID3-IDPRh9x.html#cf140a7dec,"07/09/2022, 13:48:15",2500
691380120,Nowoczesne 2-Pokojowe Mieszkanie Klimatyzowane z Balkonem w Centrum FV,https://www.olx.pl/d/oferta/nowoczesne-2-pokojowe-mieszkanie-klimatyzowane-z-balkonem-w-centrum-fv-CID3-IDKMXyg.html#cf140a7dec,"07/09/2022, 13:48:15",3000
686913286,2-pokojowe mieszkanie 1550 zł -  Mościckiego,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-1550-zl-moscickiego-CID3-IDKudvy.html#cf140a7dec,"07/09/2022, 13:48:15",1550
767565616,"NOWY APARTAMENT 2 POK., Tęczowa, Blisko Rynku!!!",https://www.otodom.pl/pl/oferta/nowy-apartament-2-pok-teczowa-blisko-rynku-ID4hv20.html?,"07/09/2022, 13:48:15",2900
767562472,Mieszkanie (Dąbie Silver) (idealne dla studentów),https://www.otodom.pl/pl/oferta/mieszkanie-dabie-silver-idealne-dla-studentow-ID4hv0P.html?,"07/09/2022, 13:48:15",2500
690109408,"Mieszkanie wynajem - 2 pokoje 51m2, Krzyki, Przyjaźni, Belvedere Park",https://www.olx.pl/d/oferta/mieszkanie-wynajem-2-pokoje-51m2-krzyki-przyjazni-belvedere-park-CID3-IDKHCYU.html#cf140a7dec,"07/09/2022, 13:48:15",3000
767536751,"Mieszkanie 2 pokojowe, kuchnia, miejsca postojowe",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-kuchnia-miejsca-postojowe-ID3DsFG.html?,"07/09/2022, 13:48:15",2800
767528093,Do wynajęcia 2-pokojowe mieszkanie na Popowicach,https://www.olx.pl/d/oferta/do-wynajecia-2-pokojowe-mieszkanie-na-popowicach-CID3-IDPVt7n.html#cf140a7dec,"07/09/2022, 13:48:15",2450
767527700,"Do wynajęcia od 01.08 ŁADNE 2-pok mieszkanie 55 m, koło rynku i uniwer",https://www.olx.pl/d/oferta/do-wynajecia-od-01-08-ladne-2-pok-mieszkanie-55-m-kolo-rynku-i-uniwer-CID3-IDPVt12.html#cf140a7dec,"07/09/2022, 13:48:15",2200
767523502,Mieszkanie 2 pokojowe 52m3 Kromera - po remoncie,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-52m3-kromera-po-remoncie-ID4hwOK.html?,"07/09/2022, 13:48:15",2800
751764044,"Mieszkanie po generalnym remoncie ,bez pośredników!- Pierwszy najem.",https://www.olx.pl/d/oferta/mieszkanie-po-generalnym-remoncie-bez-posrednikow-pierwszy-najem-CID3-IDOSkav.html#cf140a7dec,"07/09/2022, 13:48:15",3000
767494343,Mieszkanie 2-pokojowe Wrocław Brochów ul. Birmańska,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-wroclaw-brochow-ul-birmanska-CID3-IDPVkl1.html#cf140a7dec,"07/09/2022, 13:48:15",2300
657138339,Wynajmę mieszkanie,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDIthHt.html#cf140a7dec,"07/09/2022, 13:48:15",3000
767488612,"Mieszkanie na wynajem, Wrocław Oporów, 2 pokoje, 50m",https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-wroclaw-oporow-2-pokoje-50m-CID3-IDPViQA.html#cf140a7dec,"07/09/2022, 13:48:15",2400
766236654,"Nowa Papiernia 2p, soft loft, klimatyzacja, od 1.08.2022",https://www.olx.pl/d/oferta/nowa-papiernia-2p-soft-loft-klimatyzacja-od-1-08-2022-CID3-IDPR39I.html#cf140a7dec,"07/09/2022, 13:48:15",3000
761895097,"Mieszkanie rozkładowe 50m2 dwa pok. , kuchnia, miejsce w garażu",https://www.olx.pl/d/oferta/mieszkanie-rozkladowe-50m2-dwa-pok-kuchnia-miejsce-w-garazu-CID3-IDPyPIB.html#cf140a7dec,"07/09/2022, 13:48:15",2900
767461181,"Nowe mieszkanie 39,2 m2 / 2 pok. / 2 piętro",https://www.otodom.pl/pl/oferta/nowe-mieszkanie-39-2-m2-2-pok-2-pietro-ID4hwv8.html?,"07/09/2022, 13:48:15",2600
666019311,"Mieszkanie pracownicze, kwatery",https://www.olx.pl/d/oferta/mieszkanie-pracownicze-kwatery-CID3-IDJ4y2X.html#cf140a7dec,"07/09/2022, 13:48:15",2700
767771512,"Nowe Żerniki - stan idealny, dostępne od 1/08",https://www.otodom.pl/pl/oferta/nowe-zerniki-stan-idealny-dostepne-od-1-08-ID3sp3a.html?,"07/09/2022, 14:53:28",2400
